x,y
1,-1.743606771594346
2,-1.2287843043540392
3,-1.2165306534790872
4,-1.7842843097270753
5,-1.945899186469105
6,-0.9604507970392844
7,-0.8035341600333606
8,-0.5992297244261899
9,0.2556602713538566
10,1.4030052335391734
11,-0.7323284776264253
12,-1.2649167816345044
13,1.2550850831185558
14,3.7951926924952732
15,4.613257480807354
16,4.750254014824498
17,4.197935720396982
18,-0.05735816682554201
19,-1.2892857028312568
20,0.27104893651377593
21,0.04088483993691749
22,-0.03047031190302486
23,0.725664152765756
24,0.12735477394989528
25,-1.5085193694253236
26,-1.4681707800421442
27,0.3362756807776065
28,3.3118283739718692
29,0.8250327807556839
30,1.3951544698305052
31,1.4295790891666542
32,0.7534021443170532
33,1.6250543648187377
34,1.6419922982798811
35,0.015159335346311436
36,0.596687602646475
37,2.0727263459326135
38,2.332193839529476
39,1.9259250615796544
40,0.8402916930291606
41,0.06793100548734325
42,0.658239260132444
43,1.1638452513385702
44,1.113714144716169
45,0.7961558251716725
46,-0.26333417411802135
47,-1.7286744126450075
48,-0.18296831922640763
49,0.42706279595138535
50,0.04077905040208994
51,-0.4163193235287296
52,-0.36241459566504547
53,-1.2961295888658166
54,-1.6181988579836821
55,0.015336435703173106
56,0.612091262372497
57,-0.028877516481537094
58,-0.1687722619445625
59,-0.24021702352139754
60,-1.042779501707251
61,-1.425620077958169
62,0.26709939992190684
63,1.2817928491917687
64,0.47685589579296284
65,-0.18071623634255699
66,-0.1998717703658312
67,-1.0040161864405863
68,-0.7705470157876974
69,-0.27673876607755754
70,0.7257088254196519
71,-0.03386682469016511
72,-0.0810066327780893
73,0.09975306894694466
74,-1.101456108864518
75,-1.8163920942817346
76,-0.3236051209416757
77,-0.1683495225911752
78,-0.20004165602615886
79,0.20868785884169605
80,0.026245780002654717
81,-1.3168210914666378
82,-1.5790124775827672
83,-0.2898689955891984
84,-0.2505240478754304
85,-0.14528121491416807
86,0.01928786585401817
87,-0.24044889919747475
88,-1.3558064857510101
89,-1.4842602011924813
90,0.3528553819022586
91,1.2034509490028678
92,0.53575515029878
93,0.053492733103441825
94,-0.08817199091769966
95,-1.0949222465157848
96,-1.4541855189183155
97,-0.10537258796300639
98,0.18511897853007622
99,0.1624725072979891
100,0.09786619964364345
101,-0.033033645132010556
102,-1.1859552011319183
