x,y
1,-1.3474213033010756
2,-1.3560327691356957
3,-1.2261878872687628
4,-1.2070811331192492
5,-1.1399384496175704
6,-0.933936028504939
7,-0.7038482801496039
8,-0.8009963689392147
9,-0.7845810296649659
10,-0.7991125735448144
11,-0.7547095098482062
12,-0.8517237131666446
13,-0.8826705963207419
14,-0.9333979134622987
15,-1.0308154796042637
16,-1.1184097850310195
17,-1.070911970721493
18,-1.025298791468435
19,-1.0717195360306129
20,-1.0845020096493032
21,-1.093517677969518
22,-1.0561109494892902
23,-1.187436263927097
24,-1.301403921562423
25,-1.2072158582524897
26,-1.0477689610070244
27,-1.1398037244843298
28,-1.2895629528957708
29,-1.4512970354450347
30,-1.5616318003389291
31,-1.5239564341684153
32,-1.3553599289598164
33,-1.3525346286133795
34,-1.3571089992209746
35,-1.4663675340295916
36,-1.3124372978340804
37,-1.4578899807520154
38,-1.6819228988430084
39,-1.2249769320502433
40,-1.2217474021323382
41,-1.1169301650363423
42,-1.042252245785321
43,-1.1007834634523797
44,-1.2041211076395715
45,-0.9667675738013763
46,-0.8926277695929952
47,-0.9483336869136152
48,-0.8248122459154357
49,-0.6080458987976263
50,-0.3950463569782923
51,-0.4531741847359513
52,-0.23250465494816247
53,-0.2614338572366872
54,-0.14369939430288733
55,-0.1800290801216411
56,-0.05126042833998549
57,0.336120944514062
58,0.17438683487892512
59,0.24583525129791467
60,0.23708906033005248
61,0.21609848370026857
62,-0.020044067833535496
63,-0.10925353096440545
64,-0.236676502394301
65,-0.12970515288948237
66,-0.3040878235862642
67,-0.27112236573278287
68,-0.2649328374210734
69,-0.3132374044635245
70,-0.42801262740797025
71,-0.4199392766159889
72,-0.35346943329018937
73,-0.15042706474310868
74,-0.009279302166289307
75,-0.14935083465782978
76,-0.25470618679646584
77,-0.18716014047126212
78,-0.21353265301776259
79,-0.0626971945210442
80,0.13065663844406922
81,0.13146423083906214
82,-0.08301490388907572
83,-0.1342803631591459
84,-0.28417347704175766
85,-0.3324788837462771
86,-0.23223601725787651
87,-0.18621863551922374
88,-0.1418155989084886
89,-0.04076514002509355
90,-0.11571172405227256
91,-0.060275284084005246
92,0.034719531958851024
93,0.19080220123904545
94,0.19282074885255787
95,0.2029126472580517
96,0.39465216218112065
97,0.43178944039486733
98,0.4545290601999378
99,0.38617542147973954
100,0.37191251529017705
101,0.2660182355327056
102,0.07656590591343507
103,0.26628771288505987
104,0.17344535701275987
105,0.16133491099375363
106,-0.04318707754800563
107,-0.07480764054005044
108,-0.11624983909491124
109,0.00013891640125544952
110,-0.04251423737212484
111,0.17909679736770232
112,0.21071652069767885
113,0.189591246020526
114,0.07616254308991006
115,-0.0034939763401745723
116,0.023551403468079834
117,-0.006722666596009782
118,-0.07265436779329745
119,-0.12997463024183661
120,-0.28390483935147326
121,-0.4204773916586276
122,-0.4574799176532621
123,-0.33987939436237924
124,-0.3429741720611706
125,-0.29036303243934036
126,-0.2314284519487567
127,-0.2785228763488835
128,-0.329922221090126
129,-0.5484384510452902
130,-0.5699671427177143
131,-0.4773934245356988
132,-0.5921686474801445
133,-0.41078969573872853
134,-0.2594161221993715
135,-0.15271425004690709
136,-0.1524456123566211
137,-0.03847795472129515
138,-0.030135126576961043
139,0.07104921777760631
140,0.02893417904686317
141,-0.024753163574371313
142,-0.042379485153011154
143,-0.06458101700131606
144,0.16698635134869608
145,0.1006512331561387
146,0.16416102391638587
147,-0.05933377913196689
148,-0.05475859594817649
149,-0.18406536277247076
150,-0.171417614287021
151,-0.19536821639648252
152,-0.20182640948435118
153,-0.052606135777618655
154,-0.039284707454219824
155,-0.19940449904731222
156,-0.24972761370327579
157,-0.33866843914385975
158,-0.5010753889548775
159,-0.4716080987095856
160,-0.3050293014524294
161,-0.2545714616632253
162,-0.19913583427115467
163,-0.1197488192792974
164,0.0958073851961892
165,-0.02852080853491502
166,1.6213831683367337
167,1.512259358661357
168,1.5620443582746821
169,1.8904911777240174
170,1.811643063265124
171,1.6723791231685765
172,1.6696877353791848
173,1.9554814010551413
174,1.8771705890626884
175,1.8793238618094414
176,1.831691322366676
177,1.81917748643827
178,1.7574176056012494
179,1.77396769709461
180,1.5748276715554406
181,1.6835472516593493
182,1.6103497649792013
183,1.6263617414299236
184,1.9047548964897767
185,1.9418905224652598
186,1.9194203529266722
187,1.8923758127804875
188,1.8069331278622198
189,1.7680467793873136
190,1.9262827485001326
191,1.8969501833880813
192,2.0858635583026435
193,2.253788035911558
194,2.317029188981524
195,2.2696652872290395
196,2.200907446023248
197,2.1844929193251974
198,2.250693285298641
199,2.2393904045887565
200,2.407987722373549
