x,y
1959.0,-1.4470371197117922
1959.08333333334,-1.3875062296519127
1959.16666666668,-1.3747973879537363
1959.25000000002,-1.3038954290060134
1959.33333333336,-1.265768903911484
1959.4166666667,-1.2744644271786572
1959.50000000004,-1.3821551384105764
1959.58333333338,-1.4985413729096686
1959.66666666672,-1.5634233542108844
1959.75000000006,-1.5968676744692443
1959.8333333334,-1.4978724865044983
1959.91666666675,-1.4463682333066255
1960.0,-1.390181775272583
1960.08333333343,-1.354061909393553
1960.16666666677,-1.3132598386783534
1960.25000000011,-1.216271309929111
1960.33333333345,-1.1493826694123914
1960.41666666679,-1.178813671239748
1960.50000000013,-1.2737955407734904
1960.58333333347,-1.4256327547464425
1960.66666666681,-1.5420189892455347
1960.75000000015,-1.5634233542108844
1960.83333333349,-1.4858325312114922
1960.91666666683,-1.4062350489965962
1961.0,-1.3594130006348895
1961.08333333351,-1.3052332018163466
1961.16666666685,-1.249046743782304
1961.25000000019,-1.1868403081017544
1961.33333333353,-1.112593917128195
1961.41666666687,-1.166773715946738
1961.50000000021,-1.2463711981616339
1961.58333333355,-1.366101864686563
1961.6666666669,-1.4865014176166587
1961.75000000024,-1.4644281662461385
1961.83333333358,-1.4122550266430993
1961.91666666692,-1.351386363772883
1962.0,-1.2891799280923373
1962.0833333336,-1.2477089709719709
1962.16666666694,-1.1721248071880783
1962.25000000028,-1.112593917128195
1962.33333333362,-1.0838318017060053
1962.41666666696,-1.1105872579126954
1962.5000000003,-1.1774758984294147
1962.58333333364,-1.3246309075661966
1962.66666666698,-1.4008839577552559
1962.75000000032,-1.4570704157893024
1962.83333333366,-1.3727907287382364
1962.916666667,-1.305902088221517
1963.0,-1.235669015678961
1963.08333333368,-1.2129268779032742
1963.16666666702,-1.1607537383002349
1963.25000000036,-1.0590830047148188
1963.3333333337,-1.001558773870443
1963.41666666704,-1.0530630270683157
1963.50000000039,-1.1687803751622414
1963.58333333373,-1.3005509969801767
1963.66666666707,-1.4048972761862593
1963.75000000041,-1.4196127770999394
1963.83333333375,-1.3473730453418795
1963.91666666709,-1.261086699075314
1964.0,-1.180151444050081
1964.08333333377,-1.1360049413090485
1964.16666666711,-1.0911895521628454
1964.25000000045,-1.0470430494218126
1964.33333333379,-1.0028965466807762
1964.41666666713,-1.0249697980512926
1964.50000000047,-1.1226272132057054
1964.58333333381,-1.2383445612996273
1964.66666666715,-1.372121842333066
1964.75000000049,-1.3607507734452264
1964.83333333383,-1.305902088221517
1964.91666666717,-1.2376756748944606
1965.0,-1.1895158537224246
1965.08333333385,-1.1219583268005386
1965.1666666672,-1.091858438568012
1965.25000000054,-1.0089165243272793
1965.33333333388,-1.0069098651117796
1965.41666666722,-1.0263075708616294
1965.50000000056,-1.0704540736026622
1965.5833333339,-1.2269734924117877
1965.66666666724,-1.29720656495434
1965.75000000058,-1.3319886580230367
1965.83333333392,-1.2276423788169544
1965.91666666726,-1.1908536265327578
1966.0,-1.1099183715075287
1966.08333333394,-1.0450363902063091
1966.16666666728,-0.9915254777929328
1966.25000000062,-0.9039013587160303
1966.33333333396,-0.8791525617248438
1966.4166666673,-0.9005569266901973
1966.50000000064,-0.9908565913877663
1966.58333333398,-1.1273094180418752
1966.66666666732,-1.2423578797306305
1966.75000000066,-1.2784777456096605
1966.833333334,-1.1654359431364048
1966.91666666734,-1.0824940288956721
1967.0,-0.9955387962239362
1967.08333333403,-0.9841677273360966
1967.16666666737,-0.9480478614570668
1967.25000000071,-0.8564104239491608
1967.33333333405,-0.8176150124494647
1967.41666666739,-0.8778147889145106
1967.50000000073,-0.9814921817154264
1967.58333333407,-1.0898517793525122
1967.66666666741,-1.2008869226102643
1967.75000000075,-1.1915225129379245
1967.83333333409,-1.1032295074558554
1967.91666666743,-1.0202875932151225
1968.0,-0.9801544089050932
1968.08333333411,-0.9406901110002267
1968.16666666745,-0.8911925170178537
1968.25000000079,-0.8156083532339611
1968.33333333413,-0.779488487354935
1968.41666666747,-0.7928662154582782
1968.50000000081,-0.8744703568886738
1968.58333333415,-1.0102542971376163
1968.66666666749,-1.1286471908522084
1968.75000000084,-1.1346671684987153
1968.83333333418,-1.0630963231458221
1968.91666666752,-0.9574122711294065
1969.0,-0.884503652966184
1969.0833333342,-0.8557415375439943
1969.16666666754,-0.7748062825187614
1969.25000000088,-0.7059109827865422
1969.33333333422,-0.6584200480196728
1969.41666666756,-0.703235437165872
1969.5000000009,-0.7580841223895814
1969.58333333424,-0.9065769043367004
1969.66666666758,-0.9921943641980994
1969.75000000092,-1.0323275485081325
1969.83333333426,-0.9607567031552433
1969.9166666676,-0.8764770161041774
1970.0,-0.8136016940184613
1970.08333333428,-0.7513952583379118
1970.16666666762,-0.6878510498470292
1970.25000000096,-0.6075846812269629
1970.3333333343,-0.6115979996579661
1970.41666666764,-0.6390223422698228
1970.50000000098,-0.7273153477518919
1970.58333333433,-0.8376816046044813
1970.66666666767,-0.94470342943123
1970.75000000101,-0.9467100886467336
1970.83333333435,-0.8831658801558471
1970.91666666769,-0.8089194891822914
1971.0,-0.7386864166397353
1971.08333333437,-0.7052420963813756
1971.16666666771,-0.6717977761230158
1971.25000000105,-0.6309957054078161
1971.33333333439,-0.5547426552187569
1971.41666666773,-0.5788225658047769
1971.50000000107,-0.6590889344248393
1971.58333333441,-0.7881840106221083
1971.66666666775,-0.926643496491717
1971.75000000109,-0.9132657683883738
1971.83333333443,-0.8309927405528078
1971.91666666777,-0.7493885991224083
1972.0,-0.6992221187348687
1972.08333333445,-0.6410290014853225
1972.16666666779,-0.6336712510284863
1972.25000000113,-0.5012317428053806
1972.33333333448,-0.47848960502969773
1972.41666666782,-0.5440404727360801
1972.50000000116,-0.6136046588734697
1972.5833333345,-0.7286531205622251
1972.66666666784,-0.827648308526971
1972.75000000118,-0.8035683979409511
1972.83333333452,-0.7166131652692189
1972.91666666786,-0.6463800927266629
1973.0,-0.5808292250202766
1973.08333333454,-0.5119339252880574
1973.16666666788,-0.46243633130568446
1973.25000000122,-0.3828388490907885
1973.33333333456,-0.3172879813844023
1973.4166666679,-0.3447123239962589
1973.50000000124,-0.42497869261632143
1973.58333333458,-0.5286560854172373
1973.66666666792,-0.6490556383473292
1973.75000000126,-0.6711288897178493
1973.8333333346,-0.6062469084166296
1973.91666666794,-0.5734714745634365
1974.0,-0.5266494262017337
1974.08333333463,-0.4350119886938278
1974.16666666797,-0.38350773549595507
1974.25000000131,-0.3059169124965589
1974.33333333465,-0.27648591066920253
1974.41666666799,-0.33267236870324896
1974.50000000133,-0.4042432140561383
1974.58333333467,-0.5233049941758969
1974.66666666801,-0.6544067295886694
1974.75000000135,-0.6584200480196728
1974.83333333469,-0.586180316261613
1974.91666666803,-0.511265038882887
1975.0,-0.45641635365917754
1975.08333333471,-0.388189940332125
1975.16666666805,-0.34671898321175865
1975.25000000139,-0.26177040975552623
1975.33333333473,-0.21762390701448975
1975.41666666807,-0.24237270400567623
1975.50000000141,-0.35608339288409846
1975.58333333475,-0.47848960502969773
1975.66666666809,-0.5788225658047769
1975.75000000143,-0.5942069531236197
1975.83333333478,-0.5172850165293938
1975.91666666812,-0.4323364430731615
1976.0,-0.36611668896160865
1976.0833333348,-0.31193689014306575
1976.16666666814,-0.2490615680573497
1976.25000000148,-0.17682183629929
1976.33333333482,-0.15675524414427722
1976.41666666816,-0.19287511002330326
1976.5000000015,-0.27849256988470605
1976.58333333484,-0.4202964877801515
1976.66666666818,-0.5293249718224039
1976.75000000152,-0.5534048824084238
1976.83333333486,-0.46243633130568446
1976.9166666682,-0.370130007392612
1977.0,-0.28785697955704587
1977.08333333488,-0.2550815457038528
1977.16666666822,-0.16879519943728716
1977.25000000156,-0.07715776192938127
1977.3333333349,-0.0323423727831782
1977.41666666824,-0.06378003382603434
1977.50000000158,-0.1534108121184405
1977.58333333493,-0.29855916203972266
1977.66666666827,-0.3768188714442816
1977.75000000161,-0.40624987327163803
1977.83333333495,-0.32197018622057216
1977.91666666829,-0.22565054387649638
1978.0,-0.15073526649777033
1978.08333333497,-0.12264203748074712
1978.16666666831,-0.03903123683484786
1978.25000000165,0.035884040543874375
1978.33333333499,0.05260620067305423
1978.41666666833,0.044579563811051395
1978.50000000167,-0.04572010088652132
1978.58333333501,-0.17013297224762033
1978.66666666835,-0.2978902756345523
1978.75000000169,-0.31260577654823235
1978.83333333503,-0.22096833904032648
1978.91666666837,-0.1520730393081073
1979.0,-0.06712446585187108
1979.08333333505,-0.031004599972845028
1979.16666666839,0.0492617686472213
1979.25000000173,0.11079931792260042
1979.33333333507,0.150263615827467
1979.41666666842,0.13822366053445703
1979.50000000176,0.03387738132837462
1979.5833333351,-0.07581998911904429
1979.66666666844,-0.22096833904032648
1979.75000000178,-0.2243127710661632
1979.83333333512,-0.12933090153242058
1979.91666666846,-0.033011259188344785
1980.0,0.05260620067305423
1980.08333333514,0.07601722485390754
1980.16666666848,0.19106568654266676
1980.25000000182,0.237218848499203
1980.33333333516,0.28337201045573923
1980.4166666685,0.26397430470588923
1980.50000000184,0.15628359347397006
1980.58333333518,0.025181858061201403
1980.66666666852,-0.08919771722238741
1980.75000000186,-0.08117108036038459
1980.8333333352,-0.008262462197158302
1980.91666666854,0.06598392877640115
1981.0,0.13421034210345373
1981.08333333522,0.2171522563441864
1981.16666666857,0.2780209192143989
1981.25000000191,0.352936196593125
1981.33333333525,0.3803605392049816
1981.41666666859,0.3362140364639451
1981.50000000193,0.21849002915451957
1981.58333333527,0.08069942969007744
1981.66666666861,-0.035686804809014934
1981.75000000195,-0.024984622326338152
1981.83333333529,0.07601722485390754
1981.91666666863,0.15962802549980679
1982.0,0.2352121892836994
1982.08333333531,0.2934053065332456
1982.16666666865,0.3663139246964681
1982.25000000199,0.4238381555408477
1982.33333333533,0.4619646806353773
1982.41666666867,0.409791541032338
1982.50000000201,0.322836308360602
1982.58333333535,0.1736746400083165
1982.66666666869,0.05059954145755447
1982.75000000203,0.04257290459554784
1982.83333333537,0.13621700131895348
1982.91666666872,0.21849002915451957
1983.0,0.2773520328092324
1983.0833333354,0.35427396940346195
1983.16666666874,0.3930693809031581
1983.25000000208,0.5161444794539202
1983.33333333542,0.570324278272463
1983.41666666876,0.5408932764451067
1983.5000000021,0.4519313845578709
1983.58333333544,0.34490955973111836
1983.66666666878,0.17635018562898666
1983.75000000212,0.18504570889615987
1983.83333333546,0.2626365318955561
1983.9166666688,0.38571163044631807
1984.0,0.4325336788080209
1984.08333333548,0.4867134776265638
1984.16666666882,0.5388866172296068
