x,y
1,-1.8287642812336897
2,-1.8283854441087415
3,-1.8234605614844142
4,-1.7533756933689857
5,-1.7825461519900019
6,-1.8007303339875185
7,-1.853767531480275
8,-1.8071705651116388
9,-1.8541463686052233
10,-1.917791005596531
11,-1.906047054723135
12,-1.8310373039833794
13,-1.8518733458555336
14,-1.8954396152245836
15,-1.926504259470341
16,-1.9253677480954963
17,-1.9155179828468416
18,-1.9268830965952894
19,-1.9143814714719967
20,-1.9242312367206515
21,-1.9166544942216863
22,-1.8992279864740662
23,-1.916275657096738
24,-1.8772554332270672
25,-1.8575559027297577
26,-1.8621019482291368
27,-1.7923959172386568
28,-1.7889863831141224
29,-1.8621019482291368
30,-1.8514945087305854
31,-1.7314031401219867
32,-1.6359361846350249
33,-1.5669878278944414
34,-1.505616213652823
35,-1.4593980844091352
36,-1.4018148414169995
37,-1.3624157804223804
38,-1.3317299733015713
39,-1.255962548311919
40,-1.2048195364439038
41,-1.0885165390847875
42,-1.0210835308439972
43,-1.0551788720893407
44,-1.0866223534600463
45,-1.0548000349643925
46,-1.0654074744629436
47,-1.051390500839858
48,-1.0691958457124262
49,-1.0366158529668759
50,-0.999110977596998
51,-1.033963993092238
52,-1.067301660087685
53,-0.988882375223395
54,-0.9915342350980327
55,-1.0426772469660481
56,-1.0771514253363397
57,-1.0354793415920311
58,-1.0654074744629436
59,-1.0794244480860293
60,-1.079045610961081
61,-1.0828339822105637
62,-1.0729842169619088
63,-1.1070795582072523
64,-1.0972297929585977
65,-1.200652328069473
66,-1.2230037184414202
67,-1.305211374555193
68,-1.257477896811712
69,-1.2794504500587112
70,-1.2548260369370743
71,-1.3040748631803483
72,-1.2911944009321072
73,-1.3131669541791064
74,-1.3131669541791064
75,-1.2961192835564346
76,-1.3741597312957765
77,-1.2786927758088147
78,-1.2434609231886264
79,-1.1847411688216458
80,-1.1517823389511472
81,-1.1885295400711284
82,-1.1945909340703007
83,-1.161632104199802
84,-1.0775302624612881
85,-1.0260084134683245
86,-1.0415407355912032
87,-0.8843233287376749
88,-0.8517433359921245
89,-0.6180008298990474
90,-0.43009761592470985
91,-0.10240350284446406
92,-0.0952055974704471
93,0.07830180575585646
94,0.16619201874385303
95,0.25067269760731525
96,0.16998038999333565
97,0.13474853737314738
98,0.059359949508443415
99,0.05746576388370211
100,0.04761599863504732
101,0.008595774765376433
102,-0.01034608148203662
103,-0.08990187772117145
104,-0.16869999971040975
105,-0.20506836370544282
106,-0.1671846512106167
107,-0.272122534821285
108,-0.1702153482102028
109,-0.10657071121889493
110,-0.09596327172034362
111,-0.14824279496320364
112,-0.1293009387157906
113,-0.05732188497562099
114,-0.08573466934674057
115,-0.18612650745802975
116,-0.1243760560914632
117,-0.1758979050844267
118,-0.26984951207159547
119,-0.3259174065639381
120,-0.24143672770047586
121,-0.3569820508096955
122,-0.32061368681466246
123,-0.38653134655565985
124,-0.3819853010562807
125,-0.36228577055897115
126,-0.5248068971617752
127,-0.48578667329210423
128,-0.5505678216582569
129,-0.5433699162842399
130,-0.6028473449011169
131,-0.6229257125233748
132,-0.6604305878932526
133,-0.5539773557827913
134,-0.640731057395943
135,-0.6236833867732713
136,-0.6911163950140617
137,-0.6418675687707878
138,-0.5846631629036004
139,-0.6297447807724434
140,-0.6054992047757548
141,-0.6297447807724434
142,-0.6448982657703739
143,-0.7316519673835257
144,-0.6865703495146827
145,-0.6725533758915969
146,-0.5498101474083604
147,-0.5990589736516343
148,-0.5589022384071186
149,-0.5808747916541178
150,-0.5479159617836191
151,-0.4122922710521416
152,-0.4050943656781246
153,-0.3948657633045216
